SID,gender,age,trial,step,submitted,instanceID,itemID,weight,value,selected,totalWeight,totalValue,selectStatus,difficulty_estimate,performance_estimate,weights,values,capacity,group,solution_val,solution_comb,sahniK,n_item,normalized_capacity,normalized_profit,ratio
102,F,20,3,1,0,3,4,19,30,1,19,30,[0. 0. 0. 0. 1. 0. 0.],6,80,[36 46 22 20 19 27 10],[43  6 34  5 30 48 35],75.0,trans,126,"[0, 5, 6]",1,7,0.4166666666666667,0.6268656716417911,0.40844573624630215
102,F,20,3,2,0,3,0,36,43,1,55,73,[1. 0. 0. 0. 1. 0. 0.],6,80,[36 46 22 20 19 27 10],[43  6 34  5 30 48 35],75.0,trans,126,"[0, 5, 6]",1,7,0.4166666666666667,0.6268656716417911,0.40844573624630215
102,F,20,3,3,0,3,2,22,34,1,77,107,[1. 0. 1. 0. 1. 0. 0.],6,80,[36 46 22 20 19 27 10],[43  6 34  5 30 48 35],75.0,trans,126,"[0, 5, 6]",1,7,0.4166666666666667,0.6268656716417911,0.40844573624630215
102,F,20,3,4,0,3,6,10,35,1,87,142,[1. 0. 1. 0. 1. 0. 1.],6,80,[36 46 22 20 19 27 10],[43  6 34  5 30 48 35],75.0,trans,126,"[0, 5, 6]",1,7,0.4166666666666667,0.6268656716417911,0.40844573624630215
102,F,20,3,5,0,3,5,27,48,1,114,190,[1. 0. 1. 0. 1. 1. 1.],6,80,[36 46 22 20 19 27 10],[43  6 34  5 30 48 35],75.0,trans,126,"[0, 5, 6]",1,7,0.4166666666666667,0.6268656716417911,0.40844573624630215
102,F,20,3,6,0,3,0,36,43,0,78,147,[0. 0. 1. 0. 1. 1. 1.],6,80,[36 46 22 20 19 27 10],[43  6 34  5 30 48 35],75.0,trans,126,"[0, 5, 6]",1,7,0.4166666666666667,0.6268656716417911,0.40844573624630215
102,F,20,3,7,0,3,4,19,30,0,59,117,[0. 0. 1. 0. 0. 1. 1.],6,80,[36 46 22 20 19 27 10],[43  6 34  5 30 48 35],75.0,trans,126,"[0, 5, 6]",1,7,0.4166666666666667,0.6268656716417911,0.40844573624630215
102,F,20,3,8,0,3,4,19,30,1,78,147,[0. 0. 1. 0. 1. 1. 1.],6,80,[36 46 22 20 19 27 10],[43  6 34  5 30 48 35],75.0,trans,126,"[0, 5, 6]",1,7,0.4166666666666667,0.6268656716417911,0.40844573624630215
102,F,20,3,9,0,3,5,27,48,0,51,99,[0. 0. 1. 0. 1. 0. 1.],6,80,[36 46 22 20 19 27 10],[43  6 34  5 30 48 35],75.0,trans,126,"[0, 5, 6]",1,7,0.4166666666666667,0.6268656716417911,0.40844573624630215
102,F,20,3,10,0,3,6,10,35,0,41,64,[0. 0. 1. 0. 1. 0. 0.],6,80,[36 46 22 20 19 27 10],[43  6 34  5 30 48 35],75.0,trans,126,"[0, 5, 6]",1,7,0.4166666666666667,0.6268656716417911,0.40844573624630215
102,F,20,3,11,0,3,0,36,43,1,77,107,[1. 0. 1. 0. 1. 0. 0.],6,80,[36 46 22 20 19 27 10],[43  6 34  5 30 48 35],75.0,trans,126,"[0, 5, 6]",1,7,0.4166666666666667,0.6268656716417911,0.40844573624630215
102,F,20,3,12,1,3,-1,10,35,-1,77,107,[1. 0. 1. 0. 1. 0. 0.],6,80,[36 46 22 20 19 27 10],[43  6 34  5 30 48 35],75.0,trans,126,"[0, 5, 6]",1,7,0.4166666666666667,0.6268656716417911,0.40844573624630215
102,F,20,4,1,0,4,1,25,35,1,25,35,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],8,120,[36 25 37 29  8 48 36 33 10 43 46 40],[14 35  1 30 20  4 11 50  6 38 41 44],158.0,trans,190,"[1, 4, 7, 10, 11]",1,12,0.4040920716112532,0.6462585034013606,0.4695568317802036
102,F,20,4,2,0,4,3,29,30,1,54,65,[0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],8,120,[36 25 37 29  8 48 36 33 10 43 46 40],[14 35  1 30 20  4 11 50  6 38 41 44],158.0,trans,190,"[1, 4, 7, 10, 11]",1,12,0.4040920716112532,0.6462585034013606,0.4695568317802036
102,F,20,4,3,0,4,7,33,50,1,87,115,[0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0.],8,120,[36 25 37 29  8 48 36 33 10 43 46 40],[14 35  1 30 20  4 11 50  6 38 41 44],158.0,trans,190,"[1, 4, 7, 10, 11]",1,12,0.4040920716112532,0.6462585034013606,0.4695568317802036
102,F,20,4,4,0,4,4,8,20,1,95,135,[0. 1. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0.],8,120,[36 25 37 29  8 48 36 33 10 43 46 40],[14 35  1 30 20  4 11 50  6 38 41 44],158.0,trans,190,"[1, 4, 7, 10, 11]",1,12,0.4040920716112532,0.6462585034013606,0.4695568317802036
102,F,20,4,5,0,4,11,40,44,1,135,179,[0. 1. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1.],8,120,[36 25 37 29  8 48 36 33 10 43 46 40],[14 35  1 30 20  4 11 50  6 38 41 44],158.0,trans,190,"[1, 4, 7, 10, 11]",1,12,0.4040920716112532,0.6462585034013606,0.4695568317802036
102,F,20,4,6,0,4,8,10,6,1,145,185,[0. 1. 0. 1. 1. 0. 0. 1. 1. 0. 0. 1.],8,120,[36 25 37 29  8 48 36 33 10 43 46 40],[14 35  1 30 20  4 11 50  6 38 41 44],158.0,trans,190,"[1, 4, 7, 10, 11]",1,12,0.4040920716112532,0.6462585034013606,0.4695568317802036
102,F,20,4,7,1,4,-1,40,44,-1,145,185,[0. 1. 0. 1. 1. 0. 0. 1. 1. 0. 0. 1.],8,120,[36 25 37 29  8 48 36 33 10 43 46 40],[14 35  1 30 20  4 11 50  6 38 41 44],158.0,trans,190,"[1, 4, 7, 10, 11]",1,12,0.4040920716112532,0.6462585034013606,0.4695568317802036
102,F,20,5,1,0,5,0,34,44,1,34,44,[1. 0. 0. 0. 0. 0. 0. 0.],4,50,[34 37  9 24 36 23 32 10],[44 12 29 10 25 19 41  6],91.0,trans,120,"[0, 2, 6, 7]",0,8,0.44390243902439025,0.6451612903225806,0.3738955416904029
102,F,20,5,2,0,5,2,9,29,1,43,73,[1. 0. 1. 0. 0. 0. 0. 0.],4,50,[34 37  9 24 36 23 32 10],[44 12 29 10 25 19 41  6],91.0,trans,120,"[0, 2, 6, 7]",0,8,0.44390243902439025,0.6451612903225806,0.3738955416904029
102,F,20,5,3,0,5,6,32,41,1,75,114,[1. 0. 1. 0. 0. 0. 1. 0.],4,50,[34 37  9 24 36 23 32 10],[44 12 29 10 25 19 41  6],91.0,trans,120,"[0, 2, 6, 7]",0,8,0.44390243902439025,0.6451612903225806,0.3738955416904029
102,F,20,5,4,0,5,7,10,6,1,85,120,[1. 0. 1. 0. 0. 0. 1. 1.],4,50,[34 37  9 24 36 23 32 10],[44 12 29 10 25 19 41  6],91.0,trans,120,"[0, 2, 6, 7]",0,8,0.44390243902439025,0.6451612903225806,0.3738955416904029
102,F,20,5,5,1,5,-1,10,6,-1,85,120,[1. 0. 1. 0. 0. 0. 1. 1.],4,50,[34 37  9 24 36 23 32 10],[44 12 29 10 25 19 41  6],91.0,trans,120,"[0, 2, 6, 7]",0,8,0.44390243902439025,0.6451612903225806,0.3738955416904029
102,F,20,6,1,0,6,0,2,9,1,2,9,[1. 0. 0. 0. 0. 0. 0. 0. 0.],4,50,[ 2 35 14 12 47 36 29 25 24],[ 9  1 37 34 29  1  4 13 35],99.0,over,144,"[0, 2, 3, 4, 8]",0,9,0.4419642857142857,0.8834355828220859,0.6925893004896883
102,F,20,6,2,0,6,8,24,35,1,26,44,[1. 0. 0. 0. 0. 0. 0. 0. 1.],4,50,[ 2 35 14 12 47 36 29 25 24],[ 9  1 37 34 29  1  4 13 35],99.0,over,144,"[0, 2, 3, 4, 8]",0,9,0.4419642857142857,0.8834355828220859,0.6925893004896883
102,F,20,6,3,0,6,2,14,37,1,40,81,[1. 0. 1. 0. 0. 0. 0. 0. 1.],4,50,[ 2 35 14 12 47 36 29 25 24],[ 9  1 37 34 29  1  4 13 35],99.0,over,144,"[0, 2, 3, 4, 8]",0,9,0.4419642857142857,0.8834355828220859,0.6925893004896883
102,F,20,6,4,0,6,3,12,34,1,52,115,[1. 0. 1. 1. 0. 0. 0. 0. 1.],4,50,[ 2 35 14 12 47 36 29 25 24],[ 9  1 37 34 29  1  4 13 35],99.0,over,144,"[0, 2, 3, 4, 8]",0,9,0.4419642857142857,0.8834355828220859,0.6925893004896883
102,F,20,6,5,0,6,4,47,29,1,99,144,[1. 0. 1. 1. 1. 0. 0. 0. 1.],4,50,[ 2 35 14 12 47 36 29 25 24],[ 9  1 37 34 29  1  4 13 35],99.0,over,144,"[0, 2, 3, 4, 8]",0,9,0.4419642857142857,0.8834355828220859,0.6925893004896883
102,F,20,6,6,1,6,-1,24,35,-1,99,144,[1. 0. 1. 1. 1. 0. 0. 0. 1.],4,50,[ 2 35 14 12 47 36 29 25 24],[ 9  1 37 34 29  1  4 13 35],99.0,over,144,"[0, 2, 3, 4, 8]",0,9,0.4419642857142857,0.8834355828220859,0.6925893004896883
102,F,20,7,1,0,7,0,34,37,1,34,37,[1. 0. 0. 0. 0. 0.],3,40,[34 16 42 29 35  3],[37 33  4 26 48 21],66.0,trans,102,"[1, 4, 5]",0,6,0.41509433962264153,0.6035502958579881,0.37432355855500354
102,F,20,7,2,0,7,1,16,33,1,50,70,[1. 1. 0. 0. 0. 0.],3,40,[34 16 42 29 35  3],[37 33  4 26 48 21],66.0,trans,102,"[1, 4, 5]",0,6,0.41509433962264153,0.6035502958579881,0.37432355855500354
102,F,20,7,3,0,7,5,3,21,1,53,91,[1. 1. 0. 0. 0. 1.],3,40,[34 16 42 29 35  3],[37 33  4 26 48 21],66.0,trans,102,"[1, 4, 5]",0,6,0.41509433962264153,0.6035502958579881,0.37432355855500354
102,F,20,7,4,1,7,-1,3,21,-1,53,91,[1. 1. 0. 0. 0. 1.],3,40,[34 16 42 29 35  3],[37 33  4 26 48 21],66.0,trans,102,"[1, 4, 5]",0,6,0.41509433962264153,0.6035502958579881,0.37432355855500354
102,F,20,8,1,0,8,3,4,7,1,4,7,[0. 0. 0. 1. 0. 0. 0.],3,30,[42 25 40  4 12  1  3],[ 9 15  3  7 33 32  2],51.0,over,89,"[1, 3, 4, 5, 6]",0,7,0.4015748031496063,0.8811881188118812,0.7858773066251458
102,F,20,8,2,0,8,5,1,32,1,5,39,[0. 0. 0. 1. 0. 1. 0.],3,30,[42 25 40  4 12  1  3],[ 9 15  3  7 33 32  2],51.0,over,89,"[1, 3, 4, 5, 6]",0,7,0.4015748031496063,0.8811881188118812,0.7858773066251458
102,F,20,8,3,0,8,4,12,33,1,17,72,[0. 0. 0. 1. 1. 1. 0.],3,30,[42 25 40  4 12  1  3],[ 9 15  3  7 33 32  2],51.0,over,89,"[1, 3, 4, 5, 6]",0,7,0.4015748031496063,0.8811881188118812,0.7858773066251458
102,F,20,8,4,0,8,1,25,15,1,42,87,[0. 1. 0. 1. 1. 1. 0.],3,30,[42 25 40  4 12  1  3],[ 9 15  3  7 33 32  2],51.0,over,89,"[1, 3, 4, 5, 6]",0,7,0.4015748031496063,0.8811881188118812,0.7858773066251458
102,F,20,8,5,0,8,6,3,2,1,45,89,[0. 1. 0. 1. 1. 1. 1.],3,30,[42 25 40  4 12  1  3],[ 9 15  3  7 33 32  2],51.0,over,89,"[1, 3, 4, 5, 6]",0,7,0.4015748031496063,0.8811881188118812,0.7858773066251458
102,F,20,8,6,1,8,-1,3,2,-1,45,89,[0. 1. 0. 1. 1. 1. 1.],3,30,[42 25 40  4 12  1  3],[ 9 15  3  7 33 32  2],51.0,over,89,"[1, 3, 4, 5, 6]",0,7,0.4015748031496063,0.8811881188118812,0.7858773066251458
102,F,20,9,1,0,9,0,1,38,1,1,38,[1. 0. 0. 0. 0. 0.],3,40,[ 1 43 17 34 20 14],[38  1 36 22 28 40],58.0,over,142,"[0, 2, 4, 5]",0,6,0.4496124031007752,0.8606060606060606,0.6492509775159329
102,F,20,9,2,0,9,2,17,36,1,18,74,[1. 0. 1. 0. 0. 0.],3,40,[ 1 43 17 34 20 14],[38  1 36 22 28 40],58.0,over,142,"[0, 2, 4, 5]",0,6,0.4496124031007752,0.8606060606060606,0.6492509775159329
102,F,20,9,3,0,9,5,14,40,1,32,114,[1. 0. 1. 0. 0. 1.],3,40,[ 1 43 17 34 20 14],[38  1 36 22 28 40],58.0,over,142,"[0, 2, 4, 5]",0,6,0.4496124031007752,0.8606060606060606,0.6492509775159329
102,F,20,9,4,0,9,4,20,28,1,52,142,[1. 0. 1. 0. 1. 1.],3,40,[ 1 43 17 34 20 14],[38  1 36 22 28 40],58.0,over,142,"[0, 2, 4, 5]",0,6,0.4496124031007752,0.8606060606060606,0.6492509775159329
102,F,20,9,5,1,9,-1,14,40,-1,52,142,[1. 0. 1. 0. 1. 1.],3,40,[ 1 43 17 34 20 14],[38  1 36 22 28 40],58.0,over,142,"[0, 2, 4, 5]",0,6,0.4496124031007752,0.8606060606060606,0.6492509775159329
102,F,20,10,1,0,10,0,10,28,1,10,28,[1. 0. 0. 0. 0. 0.],3,50,[10 48  9 43 49 16],[28  7 21 33 11 29],78.0,over,111,"[0, 2, 3, 5]",0,6,0.44571428571428573,0.8604651162790697,0.6577949441845843
102,F,20,10,2,0,10,2,9,21,1,19,49,[1. 0. 1. 0. 0. 0.],3,50,[10 48  9 43 49 16],[28  7 21 33 11 29],78.0,over,111,"[0, 2, 3, 5]",0,6,0.44571428571428573,0.8604651162790697,0.6577949441845843
102,F,20,10,3,0,10,5,16,29,1,35,78,[1. 0. 1. 0. 0. 1.],3,50,[10 48  9 43 49 16],[28  7 21 33 11 29],78.0,over,111,"[0, 2, 3, 5]",0,6,0.44571428571428573,0.8604651162790697,0.6577949441845843
102,F,20,10,4,0,10,3,43,33,1,78,111,[1. 0. 1. 1. 0. 1.],3,50,[10 48  9 43 49 16],[28  7 21 33 11 29],78.0,over,111,"[0, 2, 3, 5]",0,6,0.44571428571428573,0.8604651162790697,0.6577949441845843
102,F,20,10,5,1,10,-1,16,29,-1,78,111,[1. 0. 1. 1. 0. 1.],3,50,[10 48  9 43 49 16],[28  7 21 33 11 29],78.0,over,111,"[0, 2, 3, 5]",0,6,0.44571428571428573,0.8604651162790697,0.6577949441845843
102,F,20,11,1,0,11,3,38,37,1,38,37,[0. 0. 0. 1. 0. 0. 0.],5,70,[46 39 50 38 11 31  1],[29 20 22 37  9  6 14],97.0,trans,89,"[0, 3, 4, 6]",0,7,0.44907407407407407,0.6496350364963503,0.36922287308479707
102,F,20,11,2,0,11,6,1,14,1,39,51,[0. 0. 0. 1. 0. 0. 1.],5,70,[46 39 50 38 11 31  1],[29 20 22 37  9  6 14],97.0,trans,89,"[0, 3, 4, 6]",0,7,0.44907407407407407,0.6496350364963503,0.36922287308479707
102,F,20,11,3,0,11,4,11,9,1,50,60,[0. 0. 0. 1. 1. 0. 1.],5,70,[46 39 50 38 11 31  1],[29 20 22 37  9  6 14],97.0,trans,89,"[0, 3, 4, 6]",0,7,0.44907407407407407,0.6496350364963503,0.36922287308479707
102,F,20,11,4,0,11,0,46,29,1,96,89,[1. 0. 0. 1. 1. 0. 1.],5,70,[46 39 50 38 11 31  1],[29 20 22 37  9  6 14],97.0,trans,89,"[0, 3, 4, 6]",0,7,0.44907407407407407,0.6496350364963503,0.36922287308479707
102,F,20,11,5,1,11,-1,1,14,-1,96,89,[1. 0. 0. 1. 1. 0. 1.],5,70,[46 39 50 38 11 31  1],[29 20 22 37  9  6 14],97.0,trans,89,"[0, 3, 4, 6]",0,7,0.44907407407407407,0.6496350364963503,0.36922287308479707
102,F,20,12,1,0,12,2,8,14,1,8,14,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],6,90,[27 46  8 40 50 15 32  9 33 50],[14  6 14  3 49 32 35  4 44  1],138.0,over,174,"[2, 4, 5, 6, 8]",0,10,0.44516129032258067,0.8613861386138614,0.6601062141353113
102,F,20,12,2,0,12,6,32,35,1,40,49,[0. 0. 1. 0. 0. 0. 1. 0. 0. 0.],6,90,[27 46  8 40 50 15 32  9 33 50],[14  6 14  3 49 32 35  4 44  1],138.0,over,174,"[2, 4, 5, 6, 8]",0,10,0.44516129032258067,0.8613861386138614,0.6601062141353113
102,F,20,12,3,0,12,5,15,32,1,55,81,[0. 0. 1. 0. 0. 1. 1. 0. 0. 0.],6,90,[27 46  8 40 50 15 32  9 33 50],[14  6 14  3 49 32 35  4 44  1],138.0,over,174,"[2, 4, 5, 6, 8]",0,10,0.44516129032258067,0.8613861386138614,0.6601062141353113
102,F,20,12,4,0,12,8,33,44,1,88,125,[0. 0. 1. 0. 0. 1. 1. 0. 1. 0.],6,90,[27 46  8 40 50 15 32  9 33 50],[14  6 14  3 49 32 35  4 44  1],138.0,over,174,"[2, 4, 5, 6, 8]",0,10,0.44516129032258067,0.8613861386138614,0.6601062141353113
102,F,20,12,5,0,12,4,50,49,1,138,174,[0. 0. 1. 0. 1. 1. 1. 0. 1. 0.],6,90,[27 46  8 40 50 15 32  9 33 50],[14  6 14  3 49 32 35  4 44  1],138.0,over,174,"[2, 4, 5, 6, 8]",0,10,0.44516129032258067,0.8613861386138614,0.6601062141353113
102,F,20,12,6,1,12,-1,50,1,-1,138,174,[0. 0. 1. 0. 1. 1. 1. 0. 1. 0.],6,90,[27 46  8 40 50 15 32  9 33 50],[14  6 14  3 49 32 35  4 44  1],138.0,over,174,"[2, 4, 5, 6, 8]",0,10,0.44516129032258067,0.8613861386138614,0.6601062141353113
102,F,20,13,1,0,13,0,15,15,1,15,15,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],6,70,[15 18 28 46 13 18 27 46  7 16],[15 16 45 20  1 39 11 47 20 26],99.0,trans,151,"[2, 5, 7, 8]",2,10,0.4230769230769231,0.6291666666666667,0.3968421786960445
102,F,20,13,2,0,13,2,28,45,1,43,60,[1. 0. 1. 0. 0. 0. 0. 0. 0. 0.],6,70,[15 18 28 46 13 18 27 46  7 16],[15 16 45 20  1 39 11 47 20 26],99.0,trans,151,"[2, 5, 7, 8]",2,10,0.4230769230769231,0.6291666666666667,0.3968421786960445
102,F,20,13,3,0,13,7,46,47,1,89,107,[1. 0. 1. 0. 0. 0. 0. 1. 0. 0.],6,70,[15 18 28 46 13 18 27 46  7 16],[15 16 45 20  1 39 11 47 20 26],99.0,trans,151,"[2, 5, 7, 8]",2,10,0.4230769230769231,0.6291666666666667,0.3968421786960445
102,F,20,13,4,0,13,5,18,39,1,107,146,[1. 0. 1. 0. 0. 1. 0. 1. 0. 0.],6,70,[15 18 28 46 13 18 27 46  7 16],[15 16 45 20  1 39 11 47 20 26],99.0,trans,151,"[2, 5, 7, 8]",2,10,0.4230769230769231,0.6291666666666667,0.3968421786960445
102,F,20,13,5,0,13,8,7,20,1,114,166,[1. 0. 1. 0. 0. 1. 0. 1. 1. 0.],6,70,[15 18 28 46 13 18 27 46  7 16],[15 16 45 20  1 39 11 47 20 26],99.0,trans,151,"[2, 5, 7, 8]",2,10,0.4230769230769231,0.6291666666666667,0.3968421786960445
102,F,20,13,6,0,13,9,16,26,1,130,192,[1. 0. 1. 0. 0. 1. 0. 1. 1. 1.],6,70,[15 18 28 46 13 18 27 46  7 16],[15 16 45 20  1 39 11 47 20 26],99.0,trans,151,"[2, 5, 7, 8]",2,10,0.4230769230769231,0.6291666666666667,0.3968421786960445
102,F,20,13,7,0,13,9,16,26,0,114,166,[1. 0. 1. 0. 0. 1. 0. 1. 1. 0.],6,70,[15 18 28 46 13 18 27 46  7 16],[15 16 45 20  1 39 11 47 20 26],99.0,trans,151,"[2, 5, 7, 8]",2,10,0.4230769230769231,0.6291666666666667,0.3968421786960445
102,F,20,13,8,0,13,0,15,15,0,99,151,[0. 0. 1. 0. 0. 1. 0. 1. 1. 0.],6,70,[15 18 28 46 13 18 27 46  7 16],[15 16 45 20  1 39 11 47 20 26],99.0,trans,151,"[2, 5, 7, 8]",2,10,0.4230769230769231,0.6291666666666667,0.3968421786960445
102,F,20,13,9,1,13,-1,16,26,-1,99,151,[0. 0. 1. 0. 0. 1. 0. 1. 1. 0.],6,70,[15 18 28 46 13 18 27 46  7 16],[15 16 45 20  1 39 11 47 20 26],99.0,trans,151,"[2, 5, 7, 8]",2,10,0.4230769230769231,0.6291666666666667,0.3968421786960445
102,F,20,14,1,0,14,1,27,40,1,27,40,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],7,80,[32 27 14 18 48  5 40 45 40 19 17],[20 40 23 28 26 27 18 30 50 35 28],126.0,trans,208,"[1, 3, 5, 8, 9, 10]",3,11,0.4131147540983607,0.64,0.437742767027514
